,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
0,0.007,0.038,0.017333333333333333,0.007,0.014613540144521982,0,2,2048,all_reduce,2,4
1,0.024,0.047,0.03866666666666666,0.045,0.010402991022884823,0,2,10240,all_reduce,2,4
2,0.049,0.062,0.056666666666666664,0.059000000000000004,0.005557777333511022,0,2,18432,all_reduce,2,4
3,0.06,0.07100000000000001,0.06433333333333334,0.062,0.004784233364802446,0,2,26624,all_reduce,2,4
4,0.023,0.063,0.048999999999999995,0.061,0.018402898322456347,0,2,34816,all_reduce,2,4
5,0.012,0.054,0.04,0.054,0.01979898987322333,0,2,43008,all_reduce,2,4
6,0.043000000000000003,0.059000000000000004,0.04966666666666667,0.047,0.00679869268479038,0,2,51200,all_reduce,2,4
7,0.016,0.063,0.036333333333333336,0.03,0.019703355608175533,0,2,59392,all_reduce,2,4
8,0.058,0.06,0.05933333333333333,0.06,0.0009428090415820609,0,2,67584,all_reduce,2,4
9,0.051000000000000004,0.062,0.05733333333333334,0.059000000000000004,0.004642796092394705,0,2,75776,all_reduce,2,4
10,0.051000000000000004,0.067,0.06066666666666667,0.064,0.006944222218666552,0,2,83968,all_reduce,2,4
11,0.01,0.01,0.01,0.01,0.0,0,2,92160,all_reduce,2,4
12,0.01,0.055,0.024999999999999998,0.01,0.021213203435596427,0,2,100352,all_reduce,2,4
13,0.01,0.068,0.029333333333333333,0.01,0.02734146220587984,0,2,108544,all_reduce,2,4
14,0.01,0.039,0.025000000000000005,0.026000000000000002,0.01186029791643813,0,2,116736,all_reduce,2,4
15,0.019,0.05,0.035333333333333335,0.037,0.012710450643291748,0,2,124928,all_reduce,2,4
16,0.031,0.057,0.04666666666666667,0.052000000000000005,0.011264496832477202,0,2,133120,all_reduce,2,4
17,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0,2,141312,all_reduce,2,4
18,0.033,0.062,0.043000000000000003,0.034,0.0134412301024373,0,2,149504,all_reduce,2,4
19,0.044,0.07,0.05333333333333334,0.046,0.011813363431112904,0,2,157696,all_reduce,2,4
20,0.042,0.061,0.05033333333333334,0.048,0.007930251502246877,0,2,165888,all_reduce,2,4
21,0.018000000000000002,0.062,0.042333333333333334,0.047,0.018263503375736966,0,2,174080,all_reduce,2,4
22,0.019,0.063,0.04766666666666666,0.061,0.02028683207293725,0,2,182272,all_reduce,2,4
23,0.019,0.064,0.04666666666666666,0.057,0.019770910168449226,0,2,190464,all_reduce,2,4
24,0.059000000000000004,0.064,0.06166666666666667,0.062,0.0020548046676563242,0,2,198656,all_reduce,2,4
25,0.048,0.073,0.06133333333333333,0.063,0.010274023338281625,0,2,206848,all_reduce,2,4
26,0.037,0.049,0.04466666666666667,0.048,0.005436502143433365,0,2,215040,all_reduce,2,4
27,0.011,0.069,0.043666666666666666,0.051000000000000004,0.024239545283597126,0,2,223232,all_reduce,2,4
28,0.037,0.066,0.051,0.05,0.011860297916438134,0,2,231424,all_reduce,2,4
29,0.011,0.025,0.01966666666666667,0.023,0.00618241233033047,0,2,239616,all_reduce,2,4
30,0.04,0.065,0.04900000000000001,0.042,0.011343133018115703,0,2,247808,all_reduce,2,4
31,0.011,0.054,0.039,0.052000000000000005,0.019815818596935802,0,2,256000,all_reduce,2,4
32,0.011,0.034,0.019333333333333334,0.013000000000000001,0.010402991022884825,0,2,264192,all_reduce,2,4
33,0.043000000000000003,0.066,0.056,0.059000000000000004,0.009626352718795767,0,2,272384,all_reduce,2,4
34,0.043000000000000003,0.064,0.05333333333333334,0.053,0.008576453553512404,0,2,280576,all_reduce,2,4
35,0.011,0.043000000000000003,0.027333333333333334,0.028,0.01307244770075172,0,2,288768,all_reduce,2,4
36,0.048,0.064,0.05833333333333333,0.063,0.007318166133366716,0,2,296960,all_reduce,2,4
37,0.062,0.066,0.06366666666666666,0.063,0.0016996731711975965,0,2,305152,all_reduce,2,4
38,0.024,0.061,0.04599999999999999,0.053,0.015895492023421817,0,2,313344,all_reduce,2,4
39,0.012,0.062,0.04066666666666666,0.048,0.021060758665241753,0,2,321536,all_reduce,2,4
40,0.055,0.062,0.05933333333333333,0.061,0.0030912061651652343,0,2,329728,all_reduce,2,4
41,0.044,0.069,0.05833333333333333,0.062,0.01053037933262088,0,2,337920,all_reduce,2,4
42,0.025,0.065,0.049666666666666665,0.059000000000000004,0.017613126418163875,0,2,346112,all_reduce,2,4
43,0.03,0.061,0.048666666666666664,0.055,0.013424687043734847,0,2,354304,all_reduce,2,4
44,0.037,0.062,0.05266666666666667,0.059000000000000004,0.01114550233153366,0,2,362496,all_reduce,2,4
45,0.012,0.064,0.04566666666666667,0.061,0.023837412238374833,0,2,370688,all_reduce,2,4
46,0.039,0.051000000000000004,0.04666666666666667,0.05,0.005436502143433365,0,2,378880,all_reduce,2,4
47,0.036000000000000004,0.066,0.05466666666666667,0.062,0.013299958228840001,0,2,387072,all_reduce,2,4
48,0.013000000000000001,0.023,0.016333333333333335,0.013000000000000001,0.004714045207910316,0,2,395264,all_reduce,2,4
49,0.063,0.065,0.06366666666666666,0.063,0.0009428090415820641,0,2,403456,all_reduce,2,4
50,0.061,0.068,0.065,0.066,0.0029439202887759515,0,2,411648,all_reduce,2,4
51,0.013000000000000001,0.064,0.04633333333333334,0.062,0.023584363935078307,0,2,419840,all_reduce,2,4
52,0.062,0.065,0.063,0.062,0.0014142135623730965,0,2,428032,all_reduce,2,4
53,0.013000000000000001,0.064,0.04666666666666667,0.063,0.023809428571238092,0,2,436224,all_reduce,2,4
54,0.053,0.062,0.05833333333333333,0.06,0.003858612300930075,0,2,444416,all_reduce,2,4
55,0.036000000000000004,0.07200000000000001,0.05733333333333334,0.064,0.0154344492037203,0,2,452608,all_reduce,2,4
56,0.044,0.062,0.054333333333333324,0.057,0.00758653778449403,0,2,460800,all_reduce,2,4
57,0.047,0.063,0.056333333333333326,0.059000000000000004,0.00679869268479038,0,2,468992,all_reduce,2,4
58,0.066,0.092,0.07533333333333334,0.068,0.011813363431112897,0,2,477184,all_reduce,2,4
59,0.04,0.054,0.04833333333333334,0.051000000000000004,0.0060184900284225955,0,2,485376,all_reduce,2,4
60,0.015,0.063,0.04533333333333334,0.058,0.021545816814923083,0,2,493568,all_reduce,2,4
61,0.06,0.064,0.062,0.062,0.0016329931618554536,0,2,501760,all_reduce,2,4
62,0.015,0.062,0.046000000000000006,0.061,0.021924111536540464,0,2,509952,all_reduce,2,4
63,0.057,0.067,0.062,0.062,0.0040824829046386315,0,2,518144,all_reduce,2,4
64,0.027,0.07,0.049999999999999996,0.053,0.017682382946499795,0,2,526336,all_reduce,2,4
65,0.054,0.062,0.05933333333333333,0.062,0.0037712361663282535,0,2,534528,all_reduce,2,4
66,0.053,0.07,0.062,0.063,0.006976149845485453,0,2,542720,all_reduce,2,4
67,0.015,0.042,0.024000000000000004,0.015,0.012727922061357857,0,2,550912,all_reduce,2,4
68,0.015,0.062,0.03866666666666666,0.039,0.019189117286165673,0,2,559104,all_reduce,2,4
69,0.015,0.07,0.04966666666666667,0.064,0.02463511495586917,0,2,567296,all_reduce,2,4
70,0.057,0.064,0.05933333333333333,0.057,0.0032998316455372214,0,2,575488,all_reduce,2,4
71,0.016,0.056,0.03266666666666667,0.026000000000000002,0.01699673171197595,0,2,583680,all_reduce,2,4
72,0.016,0.045,0.03233333333333333,0.036000000000000004,0.012119772641798561,0,2,591872,all_reduce,2,4
73,0.062,0.066,0.06466666666666666,0.066,0.0018856180831641283,0,2,600064,all_reduce,2,4
74,0.059000000000000004,0.07200000000000001,0.06733333333333334,0.07100000000000001,0.005906681715556452,0,2,608256,all_reduce,2,4
75,0.059000000000000004,0.066,0.063,0.064,0.002943920288775948,0,2,616448,all_reduce,2,4
76,0.034,0.067,0.05366666666666667,0.06,0.014197026292697902,0,2,624640,all_reduce,2,4
77,0.065,0.078,0.06966666666666667,0.066,0.005906681715556449,0,2,632832,all_reduce,2,4
78,0.063,0.065,0.064,0.064,0.0008164965809277268,0,2,641024,all_reduce,2,4
79,0.035,0.064,0.05366666666666667,0.062,0.01322455628325158,0,2,649216,all_reduce,2,4
80,0.057,0.07,0.06466666666666666,0.067,0.005557777333511024,0,2,657408,all_reduce,2,4
81,0.038,0.07100000000000001,0.05766666666666667,0.064,0.014197026292697906,0,2,665600,all_reduce,2,4
82,0.033,0.059000000000000004,0.049999999999999996,0.058,0.012027745701779145,0,2,673792,all_reduce,2,4
83,0.033,0.069,0.05266666666666667,0.056,0.014884742374510738,0,2,681984,all_reduce,2,4
84,0.059000000000000004,0.075,0.06533333333333334,0.062,0.006944222218666551,0,2,690176,all_reduce,2,4
85,0.033,0.033,0.033,0.033,0.0,0,2,698368,all_reduce,2,4
86,0.033,0.055,0.04066666666666666,0.034,0.010143416036468626,0,2,706560,all_reduce,2,4
87,0.033,0.07,0.05733333333333334,0.069,0.01721110752456745,0,2,714752,all_reduce,2,4
88,0.033,0.055,0.043666666666666666,0.043000000000000003,0.008993825042154693,0,2,722944,all_reduce,2,4
89,0.053,0.07,0.064,0.069,0.007788880963698619,0,2,731136,all_reduce,2,4
90,0.033,0.047,0.03766666666666667,0.033,0.006599663291074443,0,2,739328,all_reduce,2,4
91,0.043000000000000003,0.054,0.050333333333333334,0.054,0.005185449728701347,0,2,747520,all_reduce,2,4
92,0.033,0.041,0.036000000000000004,0.034,0.003559026084010437,0,2,755712,all_reduce,2,4
93,0.047,0.062,0.056999999999999995,0.062,0.007071067811865475,0,2,763904,all_reduce,2,4
94,0.066,0.075,0.069,0.066,0.004242640687119282,0,2,772096,all_reduce,2,4
95,0.033,0.064,0.051333333333333335,0.057,0.013274871834493253,0,2,780288,all_reduce,2,4
96,0.033,0.06,0.042,0.033,0.012727922061357854,0,2,788480,all_reduce,2,4
