,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,vocab_size,num_tokens
0,0.05119999870657921,0.05939200147986412,0.05355519950389862,0.05273599922657013,0.002551795714562231,0,2,32768,0
1,0.053247999399900436,0.07884799689054489,0.05724159963428974,0.05427199974656105,0.007347868160345719,0,2,32768,1
2,0.05222399905323982,0.06143999844789505,0.054886399582028386,0.05375999957323074,0.0027169790494799445,0,2,32768,2
3,0.058368001133203506,0.06451199948787689,0.060518400743603706,0.060416001826524734,0.0018573670246019571,0,2,32768,3
4,0.05734400078654289,0.0655359998345375,0.060310401022434235,0.05939200147986412,0.00231012683396851,0,2,32768,4
5,0.05734400078654289,0.06963200122117996,0.060518400743603706,0.05939200147986412,0.003379199823195457,0,2,32768,5
6,0.062463998794555664,0.08396799862384796,0.06768639981746674,0.06451199948787689,0.006483626766005349,0,2,32768,6
7,0.06348799914121628,0.08191999793052673,0.06952959969639778,0.06707200035452843,0.005943611573431812,0,2,32768,7
8,0.06143999844789505,0.06758400052785873,0.06410239934921265,0.06348799914121628,0.0016638036285262729,0,2,32768,8
9,0.062463998794555664,0.0727040022611618,0.06440959945321083,0.06348799914121628,0.0031211019905697133,0,2,32768,9
10,0.06860800087451935,0.08089599758386612,0.07157760113477707,0.07014400139451027,0.003761021926534983,0,2,32768,10
11,0.06963200122117996,0.09113600105047226,0.07290880158543586,0.07014400139451027,0.006292394568642434,0,2,32768,11
12,0.06963200122117996,0.0798719972372055,0.07311360090970993,0.0721920020878315,0.003244640670115624,0,2,32768,12
13,0.06860800087451935,0.07782399654388428,0.07034880071878433,0.06963200122117996,0.0026722268346680476,0,2,32768,13
14,0.06860800087451935,0.0727040022611618,0.07045120149850845,0.07065600156784058,0.0011028821258660542,0,2,32768,14
15,0.07168000191450119,0.08294399827718735,0.07536640241742135,0.07475200295448303,0.0028671990015678994,0,2,32768,15
16,0.07168000191450119,0.1013759970664978,0.07884800061583519,0.07475200295448303,0.008456527199367311,0,2,32768,16
17,0.0727040022611618,0.08089599758386612,0.07567360103130341,0.07475200295448303,0.002399306555448726,0,2,32768,17
18,0.0727040022611618,0.08294399827718735,0.07577600106596946,0.07475200295448303,0.0029322878844033505,0,2,32768,18
19,0.07065600156784058,0.07372800260782242,0.07127040177583695,0.07065600156784058,0.0009385118200466567,0,2,32768,19
20,0.06963200122117996,0.07884799689054489,0.07301120087504387,0.07116800174117088,0.0032719951619104336,0,2,32768,20
21,0.06963200122117996,0.1013759970664978,0.07475200146436692,0.07168000191450119,0.009020502943143917,0,2,32768,21
22,0.0727040022611618,0.09932799637317657,0.07772160172462464,0.07526400312781334,0.00764167300592853,0,2,32768,22
23,0.0727040022611618,0.07680000364780426,0.07393280267715455,0.07372800260782242,0.0013584899740268462,0,2,32768,23
24,0.07168000191450119,0.08191999793052673,0.07434240207076073,0.07321600243449211,0.002939432053743781,0,2,32768,24
25,0.0727040022611618,0.08294399827718735,0.07444480210542678,0.07372800260782242,0.002934076025597508,0,2,32768,25
26,0.07475200295448303,0.07782399654388428,0.07577600255608559,0.07577600330114365,0.0009158920876473365,0,2,32768,26
27,0.0727040022611618,0.08499199897050858,0.07710720151662827,0.07526400312781334,0.003693502396889128,0,2,32768,27
28,0.07475200295448303,0.07884799689054489,0.07567360252141953,0.07526400312781334,0.001249949826041334,0,2,32768,28
29,0.07475200295448303,0.0798719972372055,0.07618560194969178,0.07577600330114365,0.0015325807958305663,0,2,32768,29
30,0.07577600330114365,0.0870399996638298,0.07833599969744683,0.07782399654388428,0.003011673597855603,0,2,32768,30
31,0.07680000364780426,0.0798719972372055,0.07761920019984245,0.07731200009584427,0.0010033082966161508,0,2,32768,31
32,0.07577600330114365,0.08806400001049042,0.078336001932621,0.07680000364780426,0.0038108748121133676,0,2,32768,32
33,0.0798719972372055,0.09011200070381165,0.08304639831185341,0.08191999793052673,0.0035309456355821986,0,2,32768,33
34,0.08191999793052673,0.1085439994931221,0.08570879846811294,0.08243199810385704,0.007812657439036159,0,2,32768,34
35,0.0798719972372055,0.08396799862384796,0.08140799775719643,0.08140799775719643,0.0011448671920582414,0,2,32768,35
36,0.08089599758386612,0.08601599931716919,0.08222719803452491,0.08191999793052673,0.0015896760270590197,0,2,32768,36
37,0.08191999793052673,0.08499199897050858,0.08355839848518372,0.08345599845051765,0.0009385118200466568,0,2,32768,37
38,0.0798719972372055,0.08499199897050858,0.0825343981385231,0.08243199810385704,0.0014625650372959683,0,2,32768,38
39,0.08191999793052673,0.10649599879980087,0.08744959905743599,0.08447999879717827,0.007052974602194475,0,2,32768,39
40,0.08294399827718735,0.09216000139713287,0.08488959893584251,0.08396799862384796,0.0026086898718796115,0,2,32768,40
41,0.08499199897050858,0.09011200070381165,0.08673279955983162,0.08601599931716919,0.0018909380161621393,0,2,32768,41
42,0.08396799862384796,0.09216000139713287,0.08601599931716919,0.08499199897050858,0.002466119404605976,0,2,32768,42
43,0.08499199897050858,0.08908800035715103,0.08591359928250313,0.08601599931716919,0.001163040822950667,0,2,32768,43
44,0.08294399827718735,0.09728000313043594,0.08570879921317101,0.08396799862384796,0.0039936013519763945,0,2,32768,44
45,0.0870399996638298,0.09728000313043594,0.08847360014915466,0.08755199983716011,0.0029748928437964496,0,2,32768,45
46,0.0870399996638298,0.09523200243711472,0.08929280042648316,0.08857600018382072,0.002499903436408675,0,2,32768,46
47,0.08806400001049042,0.09830400347709656,0.09031680077314377,0.08908800035715103,0.0031661322377986223,0,2,32768,47
48,0.0870399996638298,0.0942080020904541,0.0897024005651474,0.08908800035715103,0.0021577026190434806,0,2,32768,48
49,0.09113600105047226,0.09523200243711472,0.09205760136246681,0.09113600105047226,0.001331200450658798,0,2,32768,49
50,0.09113600105047226,0.09523200243711472,0.09246720150113105,0.09216000139713287,0.0013776515688045052,0,2,32768,50
51,0.09113600105047226,0.09932799637317657,0.09410560131072998,0.0936960019171238,0.0023993078909773434,0,2,32768,51
52,0.09216000139713287,0.10342399775981903,0.09564160108566284,0.0942080020904541,0.0034634807558631565,0,2,32768,52
53,0.09318400174379349,0.11980800330638885,0.09830400198698044,0.09472000226378441,0.008062984048545005,0,2,32768,53
54,0.0942080020904541,0.10239999741315842,0.09768960028886794,0.09625600278377533,0.003146194871488735,0,2,32768,54
55,0.09523200243711472,0.11059200018644333,0.09932800233364106,0.09728000313043594,0.004781102886503314,0,2,32768,55
56,0.09523200243711472,0.10239999741315842,0.09881599992513657,0.09881599992513657,0.0024767231842804166,0,2,32768,56
57,0.09625600278377533,0.10547199845314026,0.09861120209097862,0.09779200330376625,0.0028617072239589332,0,2,32768,57
58,0.09728000313043594,0.10444799810647964,0.09891840144991874,0.09830400347709656,0.002205761415479856,0,2,32768,58
59,0.09728000313043594,0.10547199845314026,0.10004479736089707,0.09932799637317657,0.0020505580916117434,0,2,32768,59
60,0.09932799637317657,0.10751999914646149,0.10260479748249055,0.1013759970664978,0.0024145572073122393,0,2,32768,60
61,0.1013759970664978,0.10751999914646149,0.10311679765582085,0.10239999741315842,0.00210107304702527,0,2,32768,61
62,0.10035199671983719,0.11059200018644333,0.10414079800248147,0.10291199758648872,0.0033667661389943666,0,2,32768,62
63,0.1013759970664978,0.11161600053310394,0.10434559807181358,0.10291199758648872,0.003440702116641361,0,2,32768,63
64,0.10035199671983719,0.11468800157308578,0.10475519821047782,0.10393599793314934,0.003914039567062532,0,2,32768,64
65,0.10444799810647964,0.11161600053310394,0.10680319890379905,0.10598399862647057,0.00210107304702527,0,2,32768,65
66,0.10547199845314026,0.11673600226640701,0.10813439935445786,0.10649599879980087,0.0038912013173103338,0,2,32768,66
67,0.10649599879980087,0.13619199395179749,0.11161599904298783,0.10751999914646149,0.008772995911827916,0,2,32768,67
68,0.10547199845314026,0.13516800105571747,0.11007999926805496,0.10751999914646149,0.008434802450965695,0,2,32768,68
69,0.10649599879980087,0.1157120019197464,0.11008000001311302,0.1085439994931221,0.0033417573163060875,0,2,32768,69
70,0.10751999914646149,0.1157120019197464,0.10946559980511665,0.1080319993197918,0.0028024702598972075,0,2,32768,70
71,0.10751999914646149,0.11980800330638885,0.11151360049843788,0.10956799983978271,0.004657794771036426,0,2,32768,71
72,0.10956799983978271,0.11468800157308578,0.11110400035977364,0.11059200018644333,0.0014661453732219627,0,2,32768,72
73,0.10751999914646149,0.12185599654912949,0.1113087996840477,0.10956799983978271,0.004122791863763642,0,2,32768,73
74,0.10956799983978271,0.12185599654912949,0.11233280003070831,0.11059200018644333,0.0035487169647576387,0,2,32768,74
75,0.11161600053310394,0.12185599654912949,0.11397120058536529,0.11315200105309486,0.0028617079437862456,0,2,32768,75
76,0.11161600053310394,0.11878400295972824,0.11366400122642517,0.11315200105309486,0.001888163344064172,0,2,32768,76
77,0.11468800157308578,0.12492799758911133,0.11601920127868652,0.11468800157308578,0.003004701681967567,0,2,32768,77
78,0.11264000087976456,0.11673600226640701,0.11458560153841972,0.11468800157308578,0.001163040822950667,0,2,32768,78
79,0.11468800157308578,0.11980800330638885,0.11612160205841064,0.1157120019197464,0.0013113602877684433,0,2,32768,79
80,0.1157120019197464,0.12185599654912949,0.11776000112295151,0.11673600226640701,0.002098573318902616,0,2,32768,80
81,0.11878400295972824,0.1228799968957901,0.11970560252666473,0.11980800330638885,0.0011630387893912008,0,2,32768,81
82,0.11980800330638885,0.12697599828243256,0.12103680148720741,0.11980800330638885,0.0022341021288291947,0,2,32768,82
83,0.11980800330638885,0.12902399897575378,0.12257280126214028,0.12083200365304947,0.0030737042051950107,0,2,32768,83
84,0.12083200365304947,0.12595200538635254,0.12175360098481178,0.12134400010108948,0.0014803799220065653,0,2,32768,84
85,0.12080000340938568,0.12902399897575378,0.12287679836153984,0.1223679967224598,0.002246410811005523,0,2,32768,85
86,0.12185599654912949,0.12902399897575378,0.12441599816083908,0.12390399724245071,0.00230115573699094,0,2,32768,86
87,0.12185599654912949,0.12800000607967377,0.12451839968562126,0.12390399724245071,0.0016638064715468776,0,2,32768,87
88,0.12390399724245071,0.14233599603176117,0.12974079847335815,0.12902399897575378,0.005458024675160187,0,2,32768,88
89,0.12492799758911133,0.13619199395179749,0.12769280076026918,0.12646400183439255,0.003107630682366361,0,2,32768,89
90,0.12390399724245071,0.130048006772995,0.12677120193839073,0.12646400183439255,0.0017617576772239291,0,2,32768,90
91,0.12595200538635254,0.131071999669075,0.12820480167865753,0.12800000607967377,0.0016383992508089249,0,2,32768,91
92,0.130048006772995,0.13312000036239624,0.13137919902801515,0.131071999669075,0.0007997672619068011,0,2,32768,92
93,0.130048006772995,0.1382399946451187,0.13219840079545975,0.131071999669075,0.0027266061789786673,0,2,32768,93
94,0.130048006772995,0.13926400244235992,0.13271039873361587,0.13209599256515503,0.0024746077898790703,0,2,32768,94
95,0.131071999669075,0.13619199395179749,0.13271039724349976,0.13209599256515503,0.0016638028948476554,0,2,32768,95
96,0.13209599256515503,0.14233599603176117,0.13414399772882463,0.13312000036239624,0.002859876262042098,0,2,32768,96
97,0.13414399325847626,0.14643199741840363,0.13680640012025833,0.13516800105571747,0.003371433101813926,0,2,32768,97
98,0.13516800105571747,0.13926400244235992,0.13721600025892258,0.1372160017490387,0.0012116122903782038,0,2,32768,98
99,0.13619199395179749,0.14131200313568115,0.1383423998951912,0.1377279981970787,0.0015495938576240893,0,2,32768,99
100,0.13619199395179749,0.14847999811172485,0.13987839668989183,0.13926399499177933,0.0033714334638865035,0,2,32768,100
101,0.1382399946451187,0.14950400590896606,0.1415167987346649,0.14028799533843994,0.0030651680632287357,0,2,32768,101
102,0.13926400244235992,0.1454080045223236,0.14161920100450515,0.14131200313568115,0.0018909387827610305,0,2,32768,102
103,0.13926400244235992,0.14847999811172485,0.1425407975912094,0.14233599603176117,0.002457600086929108,0,2,32768,103
104,0.14028799533843994,0.14950400590896606,0.14254080057144164,0.14131200313568115,0.002701499810394869,0,2,32768,104
105,0.14131200313568115,0.1740799993276596,0.1466368019580841,0.14336000382900238,0.009225096951195425,0,2,32768,105
106,0.14233599603176117,0.14950400590896606,0.14448640048503875,0.14336000382900238,0.0023552022550441983,0,2,32768,106
107,0.14233599603176117,0.15360000729560852,0.14540800005197524,0.1443839967250824,0.003270395778057115,0,2,32768,107
108,0.14336000382900238,0.15667200088500977,0.14776320308446883,0.14694400131702423,0.003749854320434836,0,2,32768,108
109,0.14336000382900238,0.14847999811172485,0.144998399913311,0.1443839967250824,0.001725673228242943,0,2,32768,109
110,0.1454080045223236,0.15462400019168854,0.14827520102262498,0.14745600521564484,0.0025824296684617562,0,2,32768,110
111,0.14643199741840363,0.15564799308776855,0.14981120079755783,0.14899200201034546,0.002672227519888303,0,2,32768,111
112,0.14847999811172485,0.15667200088500977,0.15083520114421844,0.15001600235700607,0.0024682438667430126,0,2,32768,112
113,0.14745600521564484,0.15769599378108978,0.1514496013522148,0.15001600235700607,0.003252708878338622,0,2,32768,113
114,0.1515520066022873,0.16076800227165222,0.1550336018204689,0.15411200374364853,0.0030445682014156586,0,2,32768,114
115,0.15360000729560852,0.1658879965543747,0.15677439868450166,0.15564799308776855,0.003733035345362185,0,2,32768,115
116,0.15360000729560852,0.16179199516773224,0.1562591999769211,0.15564799308776855,0.0029334207216616167,0,2,32768,116
117,0.15462400019168854,0.1730560064315796,0.1573887974023819,0.15564799308776855,0.005302108213935857,0,2,32768,117
118,0.15564799308776855,0.159743994474411,0.15728639662265778,0.15718399733304977,0.001228800167645446,0,2,32768,118
119,0.15462400019168854,0.16486400365829468,0.1582079976797104,0.15769599378108978,0.0027189090768503176,0,2,32768,119
120,0.15667200088500977,0.159743994474411,0.15779839903116227,0.15769599378108978,0.0010690865352599812,0,2,32768,120
121,0.15667200088500977,0.1658879965543747,0.159027199447155,0.158720001578331,0.002632694958590868,0,2,32768,121
122,0.15564799308776855,0.1669120043516159,0.15912959724664688,0.15769599378108978,0.0036116907593362526,0,2,32768,122
123,0.158720001578331,0.17100800573825836,0.1616895988583565,0.16076800227165222,0.003379201934195081,0,2,32768,123
124,0.159743994474411,0.1658879965543747,0.16230400055646896,0.16230399906635284,0.001846042671350092,0,2,32768,124
125,0.16076800227165222,0.16793599724769592,0.1626111999154091,0.16179199516773224,0.0021381744977857046,0,2,32768,125
126,0.16076800227165222,0.17715199291706085,0.1646591991186142,0.16383999586105347,0.004339632290187741,0,2,32768,126
127,0.16383999586105347,0.16998399794101715,0.16476159691810607,0.16383999586105347,0.001857368441738154,0,2,32768,127
128,0.16179199516773224,0.1740799993276596,0.16691199988126754,0.1653760001063347,0.004463511978108757,0,2,32768,128
129,0.16896000504493713,0.17919999361038208,0.17274879962205886,0.17203199863433838,0.00310763053506391,0,2,32768,132
130,0.17203199863433838,0.1812479943037033,0.17530880123376846,0.1745920032262802,0.00254149950147407,0,2,32768,136
131,0.1669120043516159,0.1802240014076233,0.1700864017009735,0.16844800114631653,0.0043068899916126,0,2,32768,140
132,0.17100800573825836,0.17715199291706085,0.17326080203056335,0.1730560064315796,0.0020885544240495423,0,2,32768,144
133,0.17612800002098083,0.18227200210094452,0.17838079780340194,0.17817600071430206,0.0017011966048786173,0,2,32768,148
134,0.17817600071430206,0.187391996383667,0.18155519664287567,0.1807359978556633,0.002861710023289477,0,2,32768,152
135,0.1812479943037033,0.19251200556755066,0.18534400016069413,0.18432000279426575,0.0033339049597847074,0,2,32768,156
136,0.18329599499702454,0.19968000054359436,0.18851839900016784,0.187391996383667,0.004877724462901497,0,2,32768,160
137,0.19046400487422943,0.19660800695419312,0.19200000315904617,0.19097600132226944,0.001956348940417062,0,2,32768,164
138,0.19251200556755066,0.2017280012369156,0.1951744019985199,0.19404800236225128,0.0026386636185850086,0,2,32768,168
139,0.19763199985027313,0.20684799551963806,0.19916799813508987,0.19814399629831314,0.0026800635337671857,0,2,32768,172
140,0.19968000054359436,0.21299199759960175,0.2031615987420082,0.2017280012369156,0.00449161407277598,0,2,32768,176
141,0.20479999482631683,0.21606400609016418,0.20807679891586303,0.20684799551963806,0.0031990815443379895,0,2,32768,180
142,0.20787200331687927,0.2170879989862442,0.21002239882946014,0.2088959962129593,0.002568178526579722,0,2,32768,184
143,0.21094399690628052,0.21913599967956543,0.21432320177555084,0.21401600539684296,0.0023373250680231764,0,2,32768,188
144,0.21299199759960175,0.21913599967956543,0.2165760025382042,0.2165760025382042,0.0015360002716427318,0,2,32768,192
145,0.22015999257564545,0.22630399465560913,0.22241279631853103,0.22220799326896667,0.0020377361591416257,0,2,32768,196
146,0.22118400037288666,0.22630399465560913,0.22425599843263627,0.2247679978609085,0.001651150021697976,0,2,32768,200
147,0.2242559939622879,0.22937600314617157,0.2262015998363495,0.22579199820756912,0.0014077686513888122,0,2,32768,204
148,0.22732800245285034,0.23552000522613525,0.22978560030460357,0.22937600314617157,0.002205765496919052,0,2,32768,208
149,0.23449599742889404,0.24780799448490143,0.2375680014491081,0.23603200167417526,0.0038314552751413486,0,2,32768,212
150,0.23347200453281403,0.24371199309825897,0.237363201379776,0.23705600202083588,0.0030307629476272625,0,2,32768,216
151,0.2385919988155365,0.25088000297546387,0.24238080233335496,0.24115200340747833,0.0036650037166750236,0,2,32768,220
152,0.24166400730609894,0.2519040107727051,0.2453503981232643,0.24371199309825897,0.0030445735139292634,0,2,32768,224
153,0.2467840015888214,0.27238398790359497,0.252108795940876,0.24985599517822266,0.0069872488267267744,0,2,32768,228
154,0.24985599517822266,0.25600001215934753,0.2524160027503967,0.2519040107727051,0.0019019972303117613,0,2,32768,232
155,0.2539519965648651,0.2611199915409088,0.25671679973602296,0.25600001215934753,0.0025103631183862303,0,2,32768,236
156,0.25600001215934753,0.26009601354599,0.258048003911972,0.25804799795150757,0.001373841741159855,0,2,32768,240
157,0.26316800713539124,0.27238398790359497,0.2647039979696274,0.26367999613285065,0.0027189034647608014,0,2,32768,244
158,0.2611199915409088,0.2672640085220337,0.2647039979696274,0.26521599292755127,0.0018460439112073842,0,2,32768,248
159,0.2682879865169525,0.27852800488471985,0.27105279862880705,0.27033600211143494,0.003207268597588044,0,2,32768,252
160,0.2693119943141937,0.27750399708747864,0.27310080230236056,0.27238398790359497,0.0023817645968833806,0,2,32768,256
161,0.27136000990867615,0.2805759906768799,0.27381759583950044,0.27238398790359497,0.0025579520461192816,0,2,32768,260
162,0.27750399708747864,0.28672000765800476,0.28119040429592135,0.2821120023727417,0.002716980846629008,0,2,32768,264
163,0.27955201268196106,0.2887679934501648,0.28231680393218994,0.2815999984741211,0.0029695969203507805,0,2,32768,268
164,0.2815999984741211,0.2908160090446472,0.28579840064048767,0.28569599986076355,0.003053167210354851,0,2,32768,272
165,0.28672000765800476,0.2969599962234497,0.2894847959280014,0.2887679934501648,0.002898117589290071,0,2,32768,276
